X Y V 
88 37 7.15532
88 38 7.1764
88 39 7.19531
88 40 7.21217
88 41 7.22709
88 42 7.24017
88 43 7.25148
88 44 7.2611
88 45 7.26908
88 46 7.27547
88 47 7.28031
88 48 7.28363
88 49 7.28544
88 50 7.28575
88 51 7.28457
88 52 7.28187
88 53 7.27765
88 54 7.27187
88 55 7.26449
88 56 7.25547
88 57 7.24474
88 58 7.23224
88 59 7.21787
88 60 7.20155
88 61 7.18317
88 62 7.16259
88 63 7.13968
88 64 7.11428
88 65 7.08622
88 66 7.05528
88 67 7.02125
88 68 6.98388
88 69 6.94289
88 70 6.89797
88 71 6.84875
88 72 6.79485
88 73 6.73584
88 74 6.6712
88 75 6.60039
88 76 6.52278
88 77 6.43767
88 78 6.34426
88 79 6.24166
88 80 6.12887
88 81 6.00474
88 82 5.868
88 83 5.71722
88 84 5.55081
88 85 5.36699
88 86 5.16379
88 87 4.93911
88 88 4.69066
88 89 4.41609
88 90 4.11303
88 91 3.77926
88 92 3.41292
88 93 3.01276
88 94 2.57851
88 95 2.11128
88 96 1.61394
88 97 1.09137
88 98 0.550511
88 99 0
89 0 0
89 1 0.60996
89 2 1.20711
89 3 1.78021
89 4 2.32071
89 5 2.82307
89 6 3.28464
89 7 3.70503
89 8 4.08549
89 9 4.42836
89 10 4.73653
89 11 5.01314
89 12 5.2613
89 13 5.48401
89 14 5.68404
89 15 5.86389
89 16 6.02582
89 17 6.17183
89 18 6.30369
89 19 6.42294
89 20 6.53095
89 21 6.62892
89 22 6.71789
89 23 6.79879
89 24 6.87244
89 25 6.93953
89 26 7.00071
89 27 7.05653
89 28 7.10747
89 29 7.15397
89 30 7.19643
89 31 7.23517
89 32 7.27051
89 33 7.30271
89 34 7.33203
89 35 7.35866
89 36 7.38281
89 37 7.40464
89 38 7.4243
89 39 7.44193
89 40 7.45764
89 41 7.47154
89 42 7.48371
89 43 7.49424
89 44 7.50319
89 45 7.51062
89 46 7.51656
89 47 7.52106
89 48 7.52414
89 49 7.52582
89 50 7.52611
89 51 7.525
89 52 7.52249
89 53 7.51856
89 54 7.51318
89 55 7.50631
89 56 7.49791
89 57 7.48792
89 58 7.47627
89 59 7.46288
89 60 7.44766
89 61 7.43051
89 62 7.41131
89 63 7.38993
89 64 7.3662
89 65 7.33997
89 66 7.31103
89 67 7.27918
89 68 7.24416
89 69 7.20571
89 70 7.16352
89 71 7.11726
89 72 7.06652
89 73 7.01087
89 74 6.94983
89 75 6.88284
89 76 6.80926
89 77 6.72838
89 78 6.63939
89 79 6.54137
89 80 6.43326
89 81 6.31388
89 82 6.18185
89 83 6.03561
89 84 5.87342
89 85 5.69325
89 86 5.49287
89 87 5.26976
89 88 5.02115
89 89 4.74406
89 90 4.43535
89 91 4.09189
89 92 3.71079
89 93 3.28972
89 94 2.82742
89 95 2.32428
89 96 1.78296
89 97 1.20899
89 98 0.610923
89 99 0
90 0 0
90 1 0.683308
90 2 1.349
90 3 1.98216
90 4 2.57223
90 5 3.11327
90 6 3.60335
90 7 4.04344
90 8 4.43642
90 9 4.78615
90 10 5.09691
90 11 5.37296
90 12 5.61835
90 13 5.83677
90 14 6.03151
90 15 6.20549
90 16 6.36124
90 17 6.50097
90 18 6.62659
90 19 6.73976
90 20 6.8419
90 21 6.93425
90 22 7.0179
90 23 7.09376
90 24 7.16267
90 25 7.22532
90 26 7.28235
90 27 7.33429
90 28 7.38163
90 29 7.42479
90 30 7.46414
90 31 7.50002
90 32 7.53271
90 33 7.56247
90 34 7.58954
90 35 7.61412
90 36 7.6364
90 37 7.65652
90 38 7.67463
90 39 7.69086
90 40 7.70533
90 41 7.71811
90 42 7.72931
90 43 7.73899
90 44 7.74722
90 45 7.75404
90 46 7.7595
90 47 7.76364
90 48 7.76647
90 49 7.76801
90 50 7.76827
90 51 7.76725
90 52 7.76494
90 53 7.76132
90 54 7.75637
90 55 7.75005
90 56 7.74232
90 57 7.73313
90 58 7.72241
90 59 7.71008
90 60 7.69607
90 61 7.68028
90 62 7.66258
90 63 7.64286
90 64 7.62097
90 65 7.59676
90 66 7.57003
90 67 7.54058
90 68 7.50818
90 69 7.47257
90 70 7.43346
90 71 7.39052
90 72 7.34336
90 73 7.29157
90 74 7.23467
90 75 7.17211
90 76 7.10326
90 77 7.02742
90 78 6.94376
90 79 6.85136
90 80 6.74914
90 81 6.63585
90 82 6.51006
90 83 6.37013
90 84 6.21414
90 85 6.03988
90 86 5.84481
90 87 5.62603
90 88 5.38024
90 89 5.10374
90 90 4.79249
90 91 4.44223
90 92 4.04867
90 93 3.60796
90 94 3.11722
90 95 2.57547
90 96 1.98466
90 97 1.35071
90 98 0.684182
90 99 0
91 0 0
91 1 0.774308
91 2 1.52347
91 3 2.22727
91 4 2.87284
91 5 3.45452
91 6 3.97213
91 7 4.4291
91 8 4.83072
91 9 5.18305
91 10 5.49213
91 11 5.7636
91 12 6.00254
91 13 6.21338
91 14 6.39994
91 15 6.56552
91 16 6.71289
91 17 6.84444
91 18 6.96219
91 19 7.06785
91 20 7.16289
91 21 7.24856
91 22 7.32594
91 23 7.39597
91 24 7.45943
91 25 7.51703
91 26 7.56936
91 27 7.61696
91 28 7.66028
91 29 7.69972
91 30 7.73565
91 31 7.76837
91 32 7.79816
91 33 7.82526
91 34 7.84989
91 35 7.87224
91 36 7.89248
91 37 7.91075
91 38 7.9272
91 39 7.94193
91 40 7.95504
91 41 7.96664
91 42 7.97679
91 43 7.98556
91 44 7.99301
91 45 7.99919
91 46 8.00414
91 47 8.00788
91 48 8.01044
91 49 8.01183
91 50 8.01207
91 51 8.01114
91 52 8.00905
91 53 8.00577
91 54 8.00128
91 55 7.99555
91 56 7.98855
91 57 7.98021
91 58 7.97049
91 59 7.95931
91 60 7.94659
91 61 7.93225
91 62 7.91619
91 63 7.89827
91 64 7.87838
91 65 7.85635
91 66 7.83203
91 67 7.80521
91 68 7.77568
91 69 7.7432
91 70 7.70749
91 71 7.66824
91 72 7.62508
91 73 7.57762
91 74 7.5254
91 75 7.46789
91 76 7.40447
91 77 7.33447
91 78 7.25708
91 79 7.17136
91 80 7.07625
91 81 6.97048
91 82 6.85259
91 83 6.72086
91 84 6.57326
91 85 6.40744
91 86 6.22058
91 87 6.00942
91 88 5.77012
91 89 5.49825
91 90 5.18873
91 91 4.83592
91 92 4.43378
91 93 3.97626
91 94 3.45805
91 95 2.87575
91 96 2.2295
91 97 1.525
91 98 0.77509
91 99 0
92 0 0
92 1 0.890485
92 2 1.74335
92 3 2.53064
92 4 3.23743
92 5 3.8599
92 6 4.40166
92 7 4.87018
92 8 5.27442
92 9 5.62332
92 10 5.92509
92 11 6.18693
92 12 6.41498
92 13 6.61441
92 14 6.78953
92 15 6.94392
92 16 7.08055
92 17 7.20191
92 18 7.31007
92 19 7.40676
92 20 7.49345
92 21 7.57138
92 22 7.64158
92 23 7.70497
92 24 7.7623
92 25 7.81425
92 26 7.86137
92 27 7.90417
92 28 7.94307
92 29 7.97845
92 30 8.01065
92 31 8.03994
92 32 8.06659
92 33 8.09082
92 34 8.11282
92 35 8.13277
92 36 8.15083
92 37 8.16713
92 38 8.18179
92 39 8.19491
92 40 8.2066
92 41 8.21692
92 42 8.22596
92 43 8.23377
92 44 8.2404
92 45 8.2459
92 46 8.25029
92 47 8.25362
92 48 8.2559
92 49 8.25713
92 50 8.25734
92 51 8.25651
92 52 8.25465
92 53 8.25173
92 54 8.24773
92 55 8.24263
92 56 8.23639
92 57 8.22897
92 58 8.22031
92 59 8.21035
92 60 8.19902
92 61 8.18624
92 62 8.17191
92 63 8.15593
92 64 8.13818
92 65 8.11851
92 66 8.09677
92 67 8.0728
92 68 8.04638
92 69 8.0173
92 70 7.98529
92 71 7.95008
92 72 7.91132
92 73 7.86865
92 74 7.82162
92 75 7.76975
92 76 7.71246
92 77 7.64909
92 78 7.57888
92 79 7.50092
92 80 7.41416
92 81 7.31737
92 82 7.20908
92 83 7.08756
92 84 6.95074
92 85 6.79613
92 86 6.62076
92 87 6.42104
92 88 6.19266
92 89 5.93047
92 90 5.62832
92 91 5.279
92 92 4.87431
92 93 4.40529
92 94 3.86302
92 95 3.23999
92 96 2.53261
92 97 1.7447
92 98 0.891174
92 99 0
93 0 0
93 1 1.04431
93 2 2.02884
93 3 2.91458
93 4 3.68638
93 5 4.34608
93 6 4.90449
93 7 5.37564
93 8 5.77356
93 9 6.11081
93 10 6.39808
93 11 6.64415
93 12 6.85617
93 13 7.0399
93 14 7.19999
93 15 7.34022
93 16 7.46364
93 17 7.57275
93 18 7.66959
93 19 7.75586
93 20 7.83297
93 21 7.9021
93 22 7.96424
93 23 8.02023
93 24 8.07078
93 25 8.1165
93 26 8.15792
93 27 8.19549
93 28 8.22961
93 29 8.2606
93 30 8.28878
93 31 8.3144
93 32 8.33769
93 33 8.35885
93 34 8.37805
93 35 8.39545
93 36 8.4112
93 37 8.4254
93 38 8.43817
93 39 8.4496
93 40 8.45978
93 41 8.46876
93 42 8.47663
93 43 8.48342
93 44 8.48919
93 45 8.49397
93 46 8.49779
93 47 8.50068
93 48 8.50266
93 49 8.50373
93 50 8.50391
93 51 8.50319
93 52 8.50157
93 53 8.49903
93 54 8.49555
93 55 8.49111
93 56 8.48568
93 57 8.47922
93 58 8.47168
93 59 8.46301
93 60 8.45314
93 61 8.44201
93 62 8.42952
93 63 8.41559
93 64 8.40011
93 65 8.38295
93 66 8.36398
93 67 8.34304
93 68 8.31995
93 69 8.29451
93 70 8.2665
93 71 8.23565
93 72 8.20166
93 73 8.16419
93 74 8.12285
93 75 8.07719
93 76 8.02668
93 77 7.97071
93 78 7.90856
93 79 7.8394
93 80 7.76223
93 81 7.67588
93 82 7.57893
93 83 7.46968
93 84 7.3461
93 85 7.20568
93 86 7.04536
93 87 6.86139
93 88 6.64909
93 89 6.40272
93 90 6.11512
93 91 5.7775
93 92 5.37919
93 93 4.90762
93 94 4.34876
93 95 3.68858
93 96 2.91628
93 97 2.03
93 98 1.0449
93 99 0
94 0 0
94 1 1.25793
94 2 2.41315
94 3 3.4125
94 4 4.24747
94 5 4.93359
94 6 5.49464
94 7 5.9544
94 8 6.33343
94 9 6.64839
94 10 6.91237
94 11 7.13553
94 12 7.32574
94 13 7.48912
94 14 7.63044
94 15 7.75346
94 16 7.86118
94 17 7.95598
94 18 8.03982
94 19 8.11427
94 20 8.18063
94 21 8.23998
94 22 8.29321
94 23 8.34109
94 24 8.38425
94 25 8.42323
94 26 8.45851
94 27 8.49046
94 28 8.51945
94 29 8.54577
94 30 8.56967
94 31 8.59139
94 32 8.61112
94 33 8.62903
94 34 8.64528
94 35 8.66001
94 36 8.67332
94 37 8.68532
94 38 8.69611
94 39 8.70577
94 40 8.71436
94 41 8.72195
94 42 8.72858
94 43 8.73431
94 44 8.73918
94 45 8.74321
94 46 8.74644
94 47 8.74888
94 48 8.75054
94 49 8.75145
94 50 8.7516
94 51 8.75099
94 52 8.74962
94 53 8.74747
94 54 8.74454
94 55 8.74079
94 56 8.73621
94 57 8.73075
94 58 8.72439
94 59 8.71706
94 60 8.70873
94 61 8.69932
94 62 8.68877
94 63 8.67699
94 64 8.6639
94 65 8.64938
94 66 8.63332
94 67 8.61559
94 68 8.59603
94 69 8.57446
94 70 8.5507
94 71 8.5245
94 72 8.49562
94 73 8.46375
94 74 8.42855
94 75 8.38962
94 76 8.34649
94 77 8.29862
94 78 8.24538
94 79 8.18601
94 80 8.1196
94 81 8.04508
94 82 7.96115
94 83 7.86623
94 84 7.75838
94 85 7.63519
94 86 7.49369
94 87 7.33011
94 88 7.13966
94 89 6.91625
94 90 6.65199
94 91 6.33672
94 92 5.95737
94 93 5.49726
94 94 4.93583
94 95 4.24931
94 96 3.41392
94 97 2.41412
94 98 1.25843
94 99 0
95 0 0
95 1 1.57429
95 2 2.95335
95 3 4.07484
95 4 4.95746
95 5 5.64622
95 6 6.18613
95 7 6.61394
95 8 6.95743
95 9 7.237
95 10 7.46754
95 11 7.65993
95 12 7.82224
95 13 7.96049
95 14 8.07928
95 15 8.1821
95 16 8.27172
95 17 8.3503
95 18 8.41955
95 19 8.48088
95 20 8.53541
95 21 8.58409
95 22 8.62767
95 23 8.6668
95 24 8.70203
95 25 8.73382
95 26 8.76254
95 27 8.78855
95 28 8.81211
95 29 8.83349
95 30 8.8529
95 31 8.87052
95 32 8.88652
95 33 8.90104
95 34 8.91421
95 35 8.92613
95 36 8.93691
95 37 8.94663
95 38 8.95536
95 39 8.96317
95 40 8.97011
95 41 8.97625
95 42 8.98161
95 43 8.98625
95 44 8.99018
95 45 8.99344
95 46 8.99604
95 47 8.99801
95 48 8.99936
95 49 9.00009
95 50 9.00021
95 51 8.99972
95 52 8.99861
95 53 8.99687
95 54 8.9945
95 55 8.99147
95 56 8.98777
95 57 8.98335
95 58 8.97821
95 59 8.97228
95 60 8.96554
95 61 8.95793
95 62 8.94939
95 63 8.93986
95 64 8.92925
95 65 8.91749
95 66 8.90448
95 67 8.89011
95 68 8.87424
95 69 8.85674
95 70 8.83745
95 71 8.81616
95 72 8.79268
95 73 8.76675
95 74 8.73808
95 75 8.70634
95 76 8.67113
95 77 8.63201
95 78 8.58842
95 79 8.53973
95 80 8.48515
95 81 8.42377
95 82 8.35444
95 83 8.27577
95 84 8.18604
95 85 8.08309
95 86 7.96416
95 87 7.82574
95 88 7.66325
95 89 7.47065
95 90 7.23989
95 91 6.96007
95 92 6.61632
95 93 6.18823
95 94 5.64802
95 95 4.95893
95 96 4.07597
95 97 2.95413
95 98 1.57469
95 99 0
96 0 0
96 1 2.0859
96 2 3.75116
96 3 4.97605
96 4 5.86133
96 5 6.50774
96 6 6.98976
96 7 7.35784
96 8 7.64539
96 9 7.8747
96 10 8.06091
96 11 8.21448
96 12 8.34285
96 13 8.45141
96 14 8.54413
96 15 8.62402
96 16 8.69339
96 17 8.754
96 18 8.80729
96 19 8.85437
96 20 8.89615
96 21 8.93338
96 22 8.96666
96 23 8.99652
96 24 9.02336
96 25 9.04756
96 26 9.06941
96 27 9.08917
96 28 9.10707
96 29 9.1233
96 30 9.13802
96 31 9.15139
96 32 9.16351
96 33 9.17452
96 34 9.18449
96 35 9.19352
96 36 9.20168
96 37 9.20903
96 38 9.21564
96 39 9.22155
96 40 9.2268
96 41 9.23144
96 42 9.2355
96 43 9.239
96 44 9.24198
96 45 9.24444
96 46 9.24641
96 47 9.2479
96 48 9.24892
96 49 9.24947
96 50 9.24956
96 51 9.24918
96 52 9.24834
96 53 9.24703
96 54 9.24524
96 55 9.24295
96 56 9.24014
96 57 9.23681
96 58 9.23291
96 59 9.22843
96 60 9.22333
96 61 9.21757
96 62 9.21111
96 63 9.20389
96 64 9.19586
96 65 9.18696
96 66 9.1771
96 67 9.16621
96 68 9.15418
96 69 9.14091
96 70 9.12627
96 71 9.11011
96 72 9.09227
96 73 9.07256
96 74 9.05076
96 75 9.02659
96 76 8.99977
96 77 8.96992
96 78 8.93663
96 79 8.89939
96 80 8.85757
96 81 8.81045
96 82 8.75711
96 83 8.69643
96 84 8.62698
96 85 8.54699
96 86 8.45416
96 87 8.34548
96 88 8.21697
96 89 8.06324
96 90 7.87687
96 91 7.64737
96 92 7.35962
96 93 6.99134
96 94 6.50909
96 95 5.86243
96 96 4.9769
96 97 3.75174
96 98 2.0862
96 99 0
97 0 0
97 1 3.01814
97 2 4.98935
97 3 6.2169
97 4 7.00407
97 5 7.53366
97 6 7.90737
97 7 8.18228
97 8 8.39161
97 9 8.55555
97 10 8.68694
97 11 8.79426
97 12 8.88331
97 13 8.95819
97 14 9.02186
97 15 9.07652
97 16 9.12384
97 17 9.16509
97 18 9.20128
97 19 9.2332
97 20 9.26149
97 21 9.28666
97 22 9.30915
97 23 9.32929
97 24 9.3474
97 25 9.3637
97 26 9.37842
97 27 9.39172
97 28 9.40376
97 29 9.41468
97 30 9.42457
97 31 9.43355
97 32 9.4417
97 33 9.44909
97 34 9.45579
97 35 9.46185
97 36 9.46733
97 37 9.47226
97 38 9.47669
97 39 9.48066
97 40 9.48418
97 41 9.48729
97 42 9.49002
97 43 9.49236
97 44 9.49436
97 45 9.49601
97 46 9.49733
97 47 9.49833
97 48 9.49901
97 49 9.49938
97 50 9.49944
97 51 9.49919
97 52 9.49862
97 53 9.49774
97 54 9.49654
97 55 9.495
97 56 9.49312
97 57 9.49089
97 58 9.48827
97 59 9.48527
97 60 9.48185
97 61 9.47798
97 62 9.47365
97 63 9.4688
97 64 9.46341
97 65 9.45743
97 66 9.45081
97 67 9.4435
97 68 9.43542
97 69 9.4265
97 70 9.41666
97 71 9.40579
97 72 9.39379
97 73 9.38052
97 74 9.36583
97 75 9.34955
97 76 9.33146
97 77 9.31132
97 78 9.28883
97 79 9.26365
97 80 9.23534
97 81 9.20339
97 82 9.16716
97 83 9.12586
97 84 9.07849
97 85 9.02377
97 86 8.96002
97 87 8.88506
97 88 8.79592
97 89 8.6885
97 90 8.55699
97 91 8.39293
97 92 8.18347
97 93 7.90842
97 94 7.53456
97 95 7.00481
97 96 6.21747
97 97 4.98974
97 98 3.01834
97 99 0
98 0 0
98 1 4.99734
98 2 6.9712
98 3 7.89813
98 4 8.40442
98 5 8.71547
98 6 8.92379
98 7 9.07233
98 8 9.18322
98 9 9.26896
98 10 9.33706
98 11 9.39232
98 12 9.43796
98 13 9.47619
98 14 9.50861
98 15 9.53638
98 16 9.56037
98 17 9.58126
98 18 9.59956
98 19 9.61568
98 20 9.62996
98 21 9.64266
98 22 9.65399
98 23 9.66414
98 24 9.67325
98 25 9.68146
98 26 9.68886
98 27 9.69555
98 28 9.70161
98 29 9.70709
98 30 9.71207
98 31 9.71658
98 32 9.72067
98 33 9.72438
98 34 9.72774
98 35 9.73079
98 36 9.73354
98 37 9.73602
98 38 9.73824
98 39 9.74023
98 40 9.742
98 41 9.74356
98 42 9.74493
98 43 9.7461
98 44 9.74711
98 45 9.74793
98 46 9.7486
98 47 9.7491
98 48 9.74944
98 49 9.74962
98 50 9.74965
98 51 9.74953
98 52 9.74925
98 53 9.7488
98 54 9.7482
98 55 9.74743
98 56 9.74648
98 57 9.74536
98 58 9.74405
98 59 9.74254
98 60 9.74082
98 61 9.73888
98 62 9.73671
98 63 9.73428
98 64 9.73157
98 65 9.72857
98 66 9.72524
98 67 9.72157
98 68 9.71751
98 69 9.71303
98 70 9.70808
98 71 9.70262
98 72 9.69658
98 73 9.68991
98 74 9.68252
98 75 9.67433
98 76 9.66522
98 77 9.65507
98 78 9.64374
98 79 9.63104
98 80 9.61675
98 81 9.60061
98 82 9.58229
98 83 9.56138
98 84 9.53736
98 85 9.50956
98 86 9.47711
98 87 9.43883
98 88 9.39315
98 89 9.33783
98 90 9.26968
98 91 9.18388
98 92 9.07292
98 93 8.92432
98 94 8.71592
98 95 8.40479
98 96 7.89841
98 97 6.9714
98 98 4.99744
98 99 0
99 0 10
99 1 10
99 2 10
99 3 10
99 4 10
99 5 10
99 6 10
99 7 10
99 8 10
99 9 10
99 10 10
99 11 10
99 12 10
99 13 10
99 14 10
99 15 10
99 16 10
99 17 10
99 18 10
99 19 10
99 20 10
99 21 10
99 22 10
99 23 10
99 24 10
99 25 10
99 26 10
99 27 10
99 28 10
99 29 10
99 30 10
99 31 10
99 32 10
99 33 10
99 34 10
99 35 10
99 36 10
99 37 10
99 38 10
99 39 10
99 40 10
99 41 10
99 42 10
99 43 10
99 44 10
99 45 10
99 46 10
99 47 10
99 48 10
99 49 10
99 50 10
99 51 10
99 52 10
99 53 10
99 54 10
99 55 10
99 56 10
99 57 10
99 58 10
99 59 10
99 60 10
99 61 10
99 62 10
99 63 10
99 64 10
99 65 10
99 66 10
99 67 10
99 68 10
99 69 10
99 70 10
99 71 10
99 72 10
99 73 10
99 74 10
99 75 10
99 76 10
99 77 10
99 78 10
99 79 10
99 80 10
99 81 10
99 82 10
99 83 10
99 84 10
99 85 10
99 86 10
99 87 10
99 88 10
99 89 10
99 90 10
99 91 10
99 92 10
99 93 10
99 94 10
99 95 10
99 96 10
99 97 10
99 98 10
99 99 10
