X Y |E| dxE dyE 
72 75 0.19078 0.176774 -0.0717496
72 76 0.190024 0.17405 -0.0762607
72 77 0.189224 0.171047 -0.0809237
72 78 0.188381 0.167743 -0.0857303
72 79 0.187492 0.164111 -0.090669
72 80 0.186558 0.160127 -0.0957249
72 81 0.185579 0.155765 -0.10088
72 82 0.184554 0.150999 -0.10611
72 83 0.183484 0.145804 -0.111389
72 84 0.182372 0.140157 -0.116686
72 85 0.181221 0.134037 -0.121964
72 86 0.180034 0.127425 -0.127183
72 87 0.178819 0.120307 -0.132297
72 88 0.177582 0.112675 -0.137258
72 89 0.176334 0.104526 -0.142015
72 90 0.175088 0.0958642 -0.146512
72 91 0.173859 0.0867035 -0.150696
72 92 0.172663 0.0770653 -0.154511
72 93 0.171522 0.0669808 -0.157903
72 94 0.170456 0.0564908 -0.160823
72 95 0.169487 0.0456457 -0.163225
72 96 0.168639 0.0345044 -0.165072
72 97 0.167934 0.0231337 -0.166333
72 98 0.16739 0.0116065 -0.166987
72 99 0 0 0
73 0 0.176809 0 0.176809
73 1 0.176592 0.0123374 0.176161
73 2 0.17655 0.0245821 0.17483
73 3 0.176683 0.0366447 0.172842
73 4 0.176989 0.048441 0.170231
73 5 0.177458 0.0598949 0.167044
73 6 0.178075 0.0709394 0.163335
73 7 0.178824 0.0815186 0.159163
73 8 0.179684 0.0915882 0.15459
73 9 0.180634 0.101115 0.14968
73 10 0.181651 0.110078 0.144499
73 11 0.182715 0.118466 0.139107
73 12 0.183808 0.126277 0.133564
73 13 0.184911 0.133518 0.127925
73 14 0.186009 0.140203 0.122239
73 15 0.187091 0.146351 0.116552
73 16 0.188146 0.151986 0.110902
73 17 0.189166 0.157134 0.105322
73 18 0.190146 0.161824 0.0998424
73 19 0.191081 0.166086 0.0944851
73 20 0.191969 0.16995 0.0892691
73 21 0.192808 0.173446 0.084209
73 22 0.193598 0.176604 0.0793155
73 23 0.194339 0.179452 0.0745957
73 24 0.195032 0.182017 0.0700542
73 25 0.19568 0.184323 0.0656927
73 26 0.196282 0.186395 0.061511
73 27 0.196842 0.188254 0.0575071
73 28 0.19736 0.189921 0.0536772
73 29 0.19784 0.191414 0.0500165
73 30 0.198284 0.19275 0.0465193
73 31 0.198692 0.193944 0.0431788
73 32 0.199068 0.195011 0.0399878
73 33 0.199413 0.195962 0.0369385
73 34 0.199729 0.19681 0.034023
73 35 0.200018 0.197564 0.0312327
73 36 0.20028 0.198233 0.0285593
73 37 0.200518 0.198826 0.0259942
73 38 0.200733 0.199349 0.0235286
73 39 0.200925 0.199809 0.0211538
73 40 0.201097 0.200211 0.0188614
73 41 0.201249 0.200559 0.0166425
73 42 0.201381 0.20086 0.0144888
73 43 0.201496 0.201114 0.0123916
73 44 0.201593 0.201327 0.0103426
73 45 0.201673 0.2015 0.00833333
73 46 0.201736 0.201636 0.00635554
73 47 0.201784 0.201736 0.00440093
73 48 0.201816 0.201801 0.00246128
73 49 0.201833 0.201832 0.000528386
73 50 0.201835 0.20183 -0.00140595
73 51 0.201822 0.201794 -0.00334992
73 52 0.201794 0.201724 -0.00531173
73 53 0.201752 0.201619 -0.00729959
73 54 0.201695 0.201479 -0.00932179
73 55 0.201623 0.201301 -0.0113866
73 56 0.201537 0.201084 -0.0135024
73 57 0.201435 0.200824 -0.0156777
73 58 0.201319 0.20052 -0.0179208
73 59 0.201187 0.200166 -0.0202404
73 60 0.20104 0.19976 -0.022645
73 61 0.200876 0.199296 -0.0251433
73 62 0.200696 0.198769 -0.0277439
73 63 0.200499 0.198173 -0.0304554
73 64 0.200285 0.1975 -0.0332865
73 65 0.200053 0.196742 -0.0362455
73 66 0.199802 0.195891 -0.0393408
73 67 0.199532 0.194936 -0.0425805
73 68 0.199242 0.193866 -0.0459722
73 69 0.198932 0.192669 -0.0495232
73 70 0.1986 0.19133 -0.05324
73 71 0.198245 0.189835 -0.0571284
73 72 0.197866 0.188166 -0.0611933
73 73 0.197463 0.186305 -0.0654381
73 74 0.197034 0.184231 -0.0698648
73 75 0.196577 0.181924 -0.0744739
73 76 0.196092 0.179358 -0.0792631
73 77 0.195576 0.17651 -0.0842282
73 78 0.195029 0.173351 -0.0893617
73 79 0.194448 0.169855 -0.0946529
73 80 0.193831 0.165991 -0.100087
73 81 0.193177 0.16173 -0.105646
73 82 0.192485 0.157041 -0.111305
73 83 0.191754 0.151895 -0.117036
73 84 0.190982 0.146262 -0.122807
73 85 0.190169 0.140116 -0.128576
73 86 0.189318 0.133434 -0.1343
73 87 0.188429 0.126196 -0.139929
73 88 0.187508 0.118389 -0.145407
73 89 0.18656 0.110006 -0.150676
73 90 0.185593 0.101048 -0.155673
73 91 0.184619 0.091526 -0.160334
73 92 0.183651 0.0814623 -0.164595
73 93 0.182706 0.0708895 -0.168393
73 94 0.181802 0.0598519 -0.171668
73 95 0.18096 0.0484055 -0.174366
73 96 0.180202 0.0366172 -0.176443
73 97 0.179548 0.0245632 -0.17786
73 98 0.179019 0.0123276 -0.178594
73 99 0 0 0
74 0 0.189146 0 0.189146
74 1 0.188865 0.0131567 0.188406
74 2 0.188721 0.026205 0.186893
74 3 0.18872 0.0390403 0.184638
74 4 0.188861 0.0515651 0.181685
74 5 0.189136 0.0636916 0.178089
74 6 0.189534 0.0753442 0.173915
74 7 0.190039 0.0864603 0.169232
74 8 0.190635 0.0969919 0.164117
74 9 0.191302 0.106905 0.158643
74 10 0.19202 0.116179 0.152886
74 11 0.192773 0.124805 0.146918
74 12 0.193542 0.132788 0.140805
74 13 0.194315 0.140138 0.13461
74 14 0.195079 0.146875 0.128387
74 15 0.195823 0.153027 0.122186
74 16 0.196541 0.158622 0.11605
74 17 0.197226 0.163693 0.110012
74 18 0.197876 0.168277 0.104104
74 19 0.198488 0.172409 0.0983493
74 20 0.19906 0.176123 0.0927656
74 21 0.199593 0.179455 0.0873671
74 22 0.200087 0.182439 0.0821633
74 23 0.200544 0.185106 0.0771601
74 24 0.200965 0.187485 0.0723605
74 25 0.201352 0.189606 0.0677645
74 26 0.201706 0.191493 0.0633702
74 27 0.202031 0.193171 0.0591739
74 28 0.202328 0.194661 0.0551701
74 29 0.202599 0.195983 0.0513525
74 30 0.202845 0.197154 0.0477137
74 31 0.20307 0.198191 0.0442455
74 32 0.203273 0.199108 0.0409394
74 33 0.203458 0.199918 0.0377863
74 34 0.203624 0.200633 0.034777
74 35 0.203775 0.201262 0.031902
74 36 0.20391 0.201815 0.0291519
74 37 0.204031 0.202301 0.0265172
74 38 0.204139 0.202725 0.0239882
74 39 0.204235 0.203095 0.0215557
74 40 0.20432 0.203415 0.0192103
74 41 0.204394 0.20369 0.0169427
74 42 0.204458 0.203926 0.0147437
74 43 0.204512 0.204124 0.0126044
74 44 0.204558 0.204288 0.0105158
74 45 0.204595 0.20442 0.00846898
74 46 0.204625 0.204523 0.00645528
74 47 0.204646 0.204597 0.00446596
74 48 0.20466 0.204645 0.00249241
74 49 0.204667 0.204667 0.000525994
74 50 0.204667 0.204662 -0.00144185
74 51 0.204661 0.204632 -0.00341972
74 52 0.204648 0.204576 -0.00541621
74 53 0.204628 0.204493 -0.00743995
74 54 0.204603 0.204382 -0.00949963
74 55 0.204571 0.204241 -0.011604
74 56 0.204533 0.204069 -0.0137619
74 57 0.204488 0.203863 -0.0159823
74 58 0.204438 0.20362 -0.0182741
74 59 0.204382 0.203336 -0.0206466
74 60 0.20432 0.203009 -0.0231089
74 61 0.204251 0.202632 -0.0256704
74 62 0.204177 0.2022 -0.0283404
74 63 0.204096 0.201708 -0.0311285
74 64 0.204009 0.201148 -0.0340441
74 65 0.203915 0.200513 -0.0370967
74 66 0.203815 0.199792 -0.0402957
74 67 0.203708 0.198976 -0.0436503
74 68 0.203594 0.198054 -0.0471695
74 69 0.203472 0.197012 -0.0508618
74 70 0.203342 0.195837 -0.0547354
74 71 0.203204 0.194511 -0.0587974
74 72 0.203056 0.193018 -0.0630544
74 73 0.202898 0.191337 -0.0675115
74 74 0.202729 0.189447 -0.0721725
74 75 0.202548 0.187325 -0.0770393
74 76 0.202352 0.184944 -0.0821117
74 77 0.202141 0.182276 -0.0873866
74 78 0.201912 0.179292 -0.0928582
74 79 0.201662 0.17596 -0.0985167
74 80 0.201389 0.172247 -0.104348
74 81 0.20109 0.168117 -0.110334
74 82 0.20076 0.163536 -0.116451
74 83 0.200398 0.158467 -0.122669
74 84 0.199999 0.152875 -0.128952
74 85 0.19956 0.146729 -0.135258
74 86 0.199078 0.139996 -0.141538
74 87 0.198551 0.132652 -0.147736
74 88 0.197979 0.124677 -0.153791
74 89 0.197364 0.116058 -0.159634
74 90 0.196708 0.106792 -0.165195
74 91 0.196017 0.0968882 -0.170398
74 92 0.195302 0.0863666 -0.175168
74 93 0.194575 0.0752613 -0.17943
74 94 0.193851 0.0636205 -0.183114
74 95 0.193149 0.0515064 -0.186155
74 96 0.192488 0.038995 -0.188497
74 97 0.191889 0.026174 -0.190096
74 98 0.191373 0.0131408 -0.190922
74 99 0 0 0
75 0 0.202303 0 0.202303
75 1 0.201946 0.0140837 0.201454
75 2 0.201687 0.0280395 0.199728
75 3 0.201534 0.0417446 0.197163
75 4 0.201488 0.0550851 0.193811
75 5 0.201545 0.0679597 0.189741
75 6 0.201697 0.0802822 0.185031
75 7 0.201931 0.091983 0.179764
75 8 0.202231 0.10301 0.17403
75 9 0.202583 0.113329 0.167917
75 10 0.202969 0.122922 0.161513
75 11 0.203374 0.131784 0.1549
75 12 0.203786 0.139925 0.148155
75 13 0.204194 0.147363 0.141348
75 14 0.204587 0.154127 0.134539
75 15 0.20496 0.160251 0.127781
75 16 0.205307 0.165773 0.121122
75 17 0.205627 0.170734 0.114596
75 18 0.205916 0.175175 0.108236
75 19 0.206175 0.17914 0.102064
75 20 0.206405 0.18267 0.0960979
75 21 0.206607 0.185804 0.0903507
75 22 0.206783 0.188581 0.08483
75 23 0.206934 0.191037 0.0795398
75 24 0.207063 0.193203 0.0744811
75 25 0.207172 0.195112 0.0696518
75 26 0.207263 0.196791 0.065048
75 27 0.207339 0.198266 0.0606637
75 28 0.2074 0.199558 0.0564917
75 29 0.20745 0.200691 0.0525238
75 30 0.207489 0.201681 0.0487506
75 31 0.20752 0.202546 0.0451625
75 32 0.207542 0.2033 0.0417495
75 33 0.207559 0.203957 0.0385009
75 34 0.20757 0.204528 0.0354064
75 35 0.207576 0.205024 0.0324554
75 36 0.207579 0.205453 0.0296372
75 37 0.207579 0.205824 0.0269415
75 38 0.207577 0.206143 0.0243578
75 39 0.207573 0.206417 0.021876
75 40 0.207567 0.206651 0.019486
75 41 0.207561 0.206849 0.0171778
75 42 0.207554 0.207015 0.0149418
75 43 0.207547 0.207154 0.0127684
75 44 0.20754 0.207266 0.0106481
75 45 0.207533 0.207356 0.00857169
75 46 0.207527 0.207424 0.0065299
75 47 0.207522 0.207473 0.00451365
75 48 0.207517 0.207502 0.00251392
75 49 0.207514 0.207514 0.000521716
75 50 0.207513 0.207508 -0.00147191
75 51 0.207513 0.207484 -0.00347592
75 52 0.207515 0.207442 -0.0054993
75 53 0.207519 0.207381 -0.00755106
75 54 0.207525 0.207301 -0.0096403
75 55 0.207534 0.2072 -0.0117762
75 56 0.207546 0.207075 -0.0139681
75 57 0.207561 0.206925 -0.0162253
75 58 0.207579 0.206748 -0.0185575
75 59 0.207601 0.206538 -0.0209744
75 60 0.207626 0.206294 -0.0234858
75 61 0.207656 0.206009 -0.0261018
75 62 0.207691 0.20568 -0.0288325
75 63 0.207731 0.205299 -0.0316884
75 64 0.207776 0.204861 -0.0346798
75 65 0.207826 0.204357 -0.0378173
75 66 0.207883 0.203777 -0.0411114
75 67 0.207946 0.203112 -0.0445726
75 68 0.208015 0.202351 -0.0482113
75 69 0.208091 0.201479 -0.0520375
75 70 0.208174 0.200483 -0.0560609
75 71 0.208263 0.199345 -0.0602907
75 72 0.208359 0.198048 -0.0647351
75 73 0.208461 0.196569 -0.0694013
75 74 0.208568 0.194887 -0.0742951
75 75 0.20868 0.192976 -0.0794204
75 76 0.208794 0.190807 -0.0847792
75 77 0.208909 0.188351 -0.0903705
75 78 0.209022 0.185573 -0.0961902
75 79 0.20913 0.18244 -0.10223
75 80 0.209229 0.178912 -0.108478
75 81 0.209315 0.174949 -0.114916
75 82 0.209383 0.170511 -0.12152
75 83 0.209426 0.165555 -0.12826
75 84 0.209438 0.160039 -0.135099
75 85 0.209411 0.153921 -0.141991
75 86 0.20934 0.147165 -0.148882
75 87 0.209217 0.139735 -0.155712
75 88 0.209037 0.131604 -0.16241
75 89 0.208795 0.122752 -0.1689
75 90 0.208488 0.113172 -0.175099
75 91 0.208118 0.102866 -0.18092
75 92 0.207689 0.0918523 -0.186273
75 93 0.207207 0.0801667 -0.191071
75 94 0.206686 0.0678607 -0.195228
75 95 0.20614 0.0550036 -0.198666
75 96 0.205587 0.0416817 -0.201318
75 97 0.205049 0.0279964 -0.203129
75 98 0.204546 0.0140616 -0.204062
75 99 0 0 0
76 0 0.216386 0 0.216386
76 1 0.215941 0.0151374 0.21541
76 2 0.215548 0.0301229 0.213433
76 3 0.21522 0.0448111 0.210503
76 4 0.214961 0.0590682 0.206686
76 5 0.21477 0.0727766 0.202064
76 6 0.214643 0.0858378 0.196732
76 7 0.214568 0.0981747 0.190791
76 8 0.214536 0.109732 0.184349
76 9 0.214532 0.120475 0.17751
76 10 0.214544 0.130389 0.170375
76 11 0.214561 0.139478 0.163041
76 12 0.214573 0.147757 0.155594
76 13 0.214573 0.155256 0.148112
76 14 0.214555 0.162012 0.140662
76 15 0.214516 0.16807 0.133303
76 16 0.214455 0.173477 0.126082
76 17 0.214371 0.178283 0.119038
76 18 0.214266 0.18254 0.112201
76 19 0.214141 0.186297 0.105593
76 20 0.213999 0.189601 0.0992323
76 21 0.213843 0.192499 0.0931277
76 22 0.213675 0.195034 0.0872853
76 23 0.213498 0.197244 0.0817066
76 24 0.213314 0.199167 0.0763899
76 25 0.213127 0.200836 0.0713307
76 26 0.212938 0.202281 0.0665223
76 27 0.212749 0.203528 0.0619566
76 28 0.212563 0.204603 0.057624
76 29 0.21238 0.205527 0.053514
76 30 0.212201 0.206319 0.0496154
76 31 0.212029 0.206997 0.0459168
76 32 0.211862 0.207575 0.0424063
76 33 0.211703 0.208067 0.039072
76 34 0.211552 0.208484 0.0359021
76 35 0.21141 0.208836 0.0328846
76 36 0.211275 0.209133 0.030008
76 37 0.21115 0.209382 0.0272608
76 38 0.211033 0.209591 0.0246317
76 39 0.210925 0.209763 0.0221098
76 40 0.210827 0.209906 0.0196842
76 41 0.210738 0.210023 0.0173444
76 42 0.210658 0.210118 0.0150801
76 43 0.210587 0.210193 0.0128811
76 44 0.210526 0.210252 0.0107377
76 45 0.210474 0.210297 0.0086399
76 46 0.210432 0.210329 0.00657826
76 47 0.210399 0.21035 0.00454324
76 48 0.210376 0.210361 0.00252546
76 49 0.210363 0.210362 0.000515573
76 50 0.210359 0.210354 -0.00149572
76 51 0.210366 0.210337 -0.00351774
76 52 0.210384 0.21031 -0.0055598
76 53 0.210412 0.210274 -0.0076313
76 54 0.210451 0.210226 -0.00974173
76 55 0.210502 0.210165 -0.0119007
76 56 0.210565 0.210091 -0.0141179
76 57 0.21064 0.210001 -0.0164032
76 58 0.210729 0.209891 -0.0187668
76 59 0.210831 0.20976 -0.0212189
76 60 0.210947 0.209604 -0.0237701
76 61 0.211079 0.209417 -0.0264312
76 62 0.211226 0.209196 -0.029213
76 63 0.21139 0.208935 -0.0321269
76 64 0.211572 0.208626 -0.0351843
76 65 0.211772 0.208262 -0.0383967
76 66 0.211991 0.207834 -0.041776
76 67 0.212231 0.207332 -0.0453341
76 68 0.212491 0.206745 -0.0490828
76 69 0.212774 0.206059 -0.0530338
76 70 0.213079 0.205259 -0.0571986
76 71 0.213408 0.204328 -0.0615884
76 72 0.21376 0.203247 -0.0662136
76 73 0.214136 0.201994 -0.0710835
76 74 0.214536 0.200545 -0.0762065
76 75 0.214959 0.198873 -0.081589
76 76 0.215403 0.196948 -0.0872355
76 77 0.215868 0.194737 -0.0931477
76 78 0.216349 0.192202 -0.0993238
76 79 0.216844 0.189305 -0.105758
76 80 0.217347 0.186003 -0.11244
76 81 0.217854 0.18225 -0.119354
76 82 0.218356 0.177997 -0.126476
76 83 0.218845 0.173197 -0.133777
76 84 0.219312 0.167797 -0.141216
76 85 0.219745 0.161747 -0.148748
76 86 0.220134 0.155001 -0.156312
76 87 0.220464 0.147513 -0.163843
76 88 0.220726 0.139246 -0.171261
76 89 0.220907 0.130172 -0.17848
76 90 0.220999 0.120273 -0.185405
76 91 0.220995 0.109547 -0.191933
76 92 0.220892 0.0980076 -0.197959
76 93 0.220692 0.0856903 -0.203377
76 94 0.220403 0.0726501 -0.208085
76 95 0.220035 0.0589641 -0.211988
76 96 0.219607 0.0447308 -0.215003
76 97 0.219136 0.0300679 -0.217064
76 98 0.218647 0.0151093 -0.218124
76 99 0 0 0
77 0 0.231524 0 0.231524
77 1 0.230974 0.0163417 0.230395
77 2 0.230425 0.0325014 0.228121
77 3 0.229893 0.0483058 0.224761
77 4 0.229387 0.0635966 0.220394
77 5 0.22891 0.0782366 0.215125
77 6 0.228461 0.0921131 0.209068
77 7 0.228034 0.105141 0.202348
77 8 0.22762 0.117261 0.195092
77 9 0.227212 0.128442 0.187424
77 10 0.2268 0.138676 0.179463
77 11 0.226377 0.147972 0.17132
77 12 0.225938 0.156361 0.163093
77 13 0.22548 0.163882 0.154868
77 14 0.225003 0.170585 0.14672
77 15 0.224506 0.176528 0.13871
77 16 0.223992 0.18177 0.130889
77 17 0.223464 0.186372 0.123295
77 18 0.222926 0.190394 0.115957
77 19 0.222381 0.193893 0.108898
77 20 0.221835 0.196927 0.10213
77 21 0.221291 0.199545 0.0956621
77 22 0.220752 0.201797 0.0894957
77 23 0.220223 0.203725 0.0836295
77 24 0.219705 0.205371 0.0780586
77 25 0.219202 0.206769 0.0727753
77 26 0.218716 0.207952 0.06777
77 27 0.218248 0.208948 0.0630316
77 28 0.2178 0.209783 0.058548
77 29 0.217372 0.210479 0.0543062
77 30 0.216965 0.211056 0.050293
77 31 0.21658 0.211531 0.0464948
77 32 0.216217 0.211919 0.042898
77 33 0.215876 0.212234 0.039489
77 34 0.215557 0.212486 0.0362546
77 35 0.21526 0.212687 0.0331816
77 36 0.214983 0.212844 0.0302572
77 37 0.214728 0.212964 0.0274689
77 38 0.214494 0.213055 0.0248046
77 39 0.21428 0.213122 0.0222525
77 40 0.214086 0.213169 0.019801
77 41 0.213912 0.2132 0.017439
77 42 0.213758 0.21322 0.0151556
77 43 0.213622 0.21323 0.0129402
77 44 0.213506 0.213233 0.0107824
77 45 0.213408 0.213231 0.0086721
77 46 0.213328 0.213226 0.00659924
77 47 0.213267 0.213219 0.00455402
77 48 0.213225 0.21321 0.00252669
77 49 0.213201 0.213201 0.000507592
77 50 0.213196 0.213191 -0.00151289
77 51 0.21321 0.213181 -0.00354439
77 52 0.213243 0.21317 -0.00559656
77 53 0.213296 0.213158 -0.00767913
77 54 0.213369 0.213144 -0.00980194
77 55 0.213463 0.213127 -0.011975
77 56 0.213578 0.213105 -0.0142084
77 57 0.213715 0.213077 -0.0165125
77 58 0.213876 0.213039 -0.0188979
77 59 0.21406 0.21299 -0.0213755
77 60 0.214269 0.212926 -0.0239565
77 61 0.214505 0.212843 -0.0266523
77 62 0.214768 0.212736 -0.0294747
77 63 0.21506 0.2126 -0.0324358
77 64 0.215383 0.212429 -0.0355482
77 65 0.215737 0.212215 -0.0388245
77 66 0.216125 0.211949 -0.0422778
77 67 0.216547 0.211622 -0.0459215
77 68 0.217007 0.211223 -0.0497689
77 69 0.217505 0.210737 -0.0538338
77 70 0.218042 0.210151 -0.0581296
77 71 0.218621 0.209446 -0.0626695
77 72 0.219243 0.208604 -0.0674663
77 73 0.219908 0.207602 -0.0725323
77 74 0.220617 0.206414 -0.0778784
77 75 0.22137 0.205012 -0.0835142
77 76 0.222166 0.203364 -0.0894471
77 77 0.223004 0.201434 -0.0956821
77 78 0.223881 0.199183 -0.102221
77 79 0.224794 0.196565 -0.109061
77 80 0.225736 0.193535 -0.116194
77 81 0.226701 0.19004 -0.123606
77 82 0.227681 0.186024 -0.131277
77 83 0.228663 0.181429 -0.139177
77 84 0.229635 0.176196 -0.147266
77 85 0.230582 0.170264 -0.155494
77 86 0.231487 0.163572 -0.1638
77 87 0.232331 0.156065 -0.172109
77 88 0.233096 0.147692 -0.180335
77 89 0.233762 0.138412 -0.188379
77 90 0.234312 0.128197 -0.196131
77 91 0.23473 0.117036 -0.203472
77 92 0.235007 0.104938 -0.210276
77 93 0.235135 0.0919341 -0.216417
77 94 0.235116 0.0780831 -0.221771
77 95 0.234956 0.0634704 -0.226221
77 96 0.234671 0.0482085 -0.229666
77 97 0.234278 0.0324349 -0.232022
77 98 0.233803 0.0163076 -0.233233
77 99 0 0 0
78 0 0.247866 0 0.247866
78 1 0.247191 0.0177264 0.246555
78 2 0.246457 0.0352328 0.243926
78 3 0.245685 0.0523108 0.240051
78 4 0.244889 0.068772 0.235034
78 5 0.244079 0.0844552 0.229002
78 6 0.243256 0.0992319 0.222096
78 7 0.24242 0.113008 0.214469
78 8 0.241568 0.125723 0.206273
78 9 0.240694 0.13735 0.197657
78 10 0.239796 0.14789 0.18876
78 11 0.238871 0.157367 0.179709
78 12 0.237921 0.165822 0.170614
78 13 0.236946 0.173315 0.161572
78 14 0.235952 0.179909 0.152663
78 15 0.234943 0.185677 0.143952
78 16 0.233925 0.190692 0.13549
78 17 0.232906 0.195028 0.127316
78 18 0.231892 0.198756 0.119457
78 19 0.230888 0.201943 0.111931
78 20 0.229902 0.204652 0.104749
78 21 0.228938 0.206943 0.0979138
78 22 0.228 0.208867 0.0914244
78 23 0.227093 0.210474 0.085275
78 24 0.226219 0.211805 0.0794567
78 25 0.22538 0.2129 0.0739581
78 26 0.224579 0.213792 0.0687662
78 27 0.223817 0.214511 0.0638665
78 28 0.223093 0.215083 0.059244
78 29 0.222409 0.215531 0.0548831
78 30 0.221765 0.215875 0.050768
78 31 0.221159 0.216132 0.0468831
78 32 0.220591 0.216317 0.0432127
78 33 0.220061 0.216443 0.0397416
78 34 0.219568 0.216521 0.036455
78 35 0.219111 0.21656 0.0333384
78 36 0.218689 0.216569 0.0303778
78 37 0.218301 0.216555 0.0275598
78 38 0.217946 0.216523 0.0248713
78 39 0.217624 0.216478 0.0222996
78 40 0.217332 0.216425 0.0198326
78 41 0.217071 0.216368 0.0174584
78 42 0.216841 0.21631 0.0151657
78 43 0.216639 0.216252 0.0129434
78 44 0.216466 0.216197 0.0107806
78 45 0.216321 0.216147 0.00866691
78 46 0.216204 0.216103 0.00659186
78 47 0.216115 0.216067 0.00454534
78 48 0.216053 0.216038 0.0025173
78 49 0.216018 0.216018 0.000497808
78 50 0.216012 0.216006 -0.00152305
78 51 0.216033 0.216003 -0.00355518
78 52 0.216082 0.216009 -0.00560852
78 53 0.21616 0.216023 -0.00769311
78 54 0.216267 0.216044 -0.0098191
78 55 0.216405 0.216072 -0.0119968
78 56 0.216573 0.216104 -0.0142368
78 57 0.216773 0.216141 -0.0165498
78 58 0.217007 0.216178 -0.018947
78 59 0.217275 0.216215 -0.0214397
78 60 0.217579 0.216247 -0.0240396
78 61 0.217922 0.216272 -0.0267591
78 62 0.218303 0.216286 -0.0296106
78 63 0.218726 0.216282 -0.0326072
78 64 0.219193 0.216256 -0.0357624
78 65 0.219706 0.216201 -0.03909
78 66 0.220267 0.216108 -0.0426047
78 67 0.220879 0.215967 -0.046321
78 68 0.221544 0.215769 -0.0502544
78 69 0.222265 0.2155 -0.0544201
78 70 0.223044 0.215145 -0.058834
78 71 0.223885 0.214687 -0.0635117
78 72 0.224788 0.214106 -0.0684687
78 73 0.225756 0.21338 -0.0737202
78 74 0.226791 0.212482 -0.0792803
78 75 0.227893 0.211383 -0.0851621
78 76 0.229064 0.210049 -0.091377
78 77 0.230301 0.208441 -0.0979337
78 78 0.231603 0.206516 -0.104838
78 79 0.232966 0.204228 -0.112091
78 80 0.234385 0.201521 -0.119689
78 81 0.235851 0.198339 -0.127622
78 82 0.237355 0.194619 -0.135871
78 83 0.238883 0.190292 -0.14441
78 84 0.240418 0.185287 -0.153198
78 85 0.241941 0.179531 -0.162186
78 86 0.24343 0.172951 -0.171307
78 87 0.244859 0.165475 -0.180482
78 88 0.2462 0.157037 -0.189615
78 89 0.247426 0.147581 -0.198594
78 90 0.248508 0.137063 -0.207292
78 91 0.249421 0.12546 -0.21557
78 92 0.250142 0.11277 -0.22328
78 93 0.250657 0.0990222 -0.230268
78 94 0.250957 0.0842755 -0.236384
78 95 0.251044 0.0686241 -0.241483
78 96 0.250928 0.0521969 -0.245439
78 97 0.250627 0.0351549 -0.24815
78 98 0.250167 0.0176865 -0.249541
78 99 0 0 0
79 0 0.265592 0 0.265592
79 1 0.264768 0.0193291 0.264061
79 2 0.263812 0.0383897 0.261004
79 3 0.262754 0.056929 0.256513
79 4 0.261615 0.0747207 0.250718
79 5 0.260411 0.0915751 0.243778
79 6 0.25915 0.107345 0.235872
79 7 0.257836 0.121928 0.227184
79 8 0.256471 0.135265 0.2179
79 9 0.255057 0.147337 0.208197
79 10 0.253598 0.158159 0.198237
79 11 0.252097 0.167771 0.188164
79 12 0.250562 0.176237 0.178106
79 13 0.249 0.183634 0.168166
79 14 0.247423 0.190046 0.158431
79 15 0.245839 0.195565 0.148968
79 16 0.244261 0.200279 0.139826
79 17 0.242697 0.204277 0.131044
79 18 0.241158 0.207643 0.122644
79 19 0.239652 0.210453 0.114641
79 20 0.238187 0.212781 0.107039
79 21 0.236768 0.214689 0.0998383
79 22 0.235401 0.216238 0.0930309
79 23 0.234089 0.217479 0.0866065
79 24 0.232836 0.218458 0.0805515
79 25 0.231642 0.219215 0.0748501
79 26 0.230508 0.219786 0.0694851
79 27 0.229436 0.220201 0.0644386
79 28 0.228425 0.220487 0.0596921
79 29 0.227473 0.220667 0.0552271
79 30 0.22658 0.22076 0.0510251
79 31 0.225745 0.220784 0.0470681
79 32 0.224966 0.220752 0.0433385
79 33 0.224242 0.220678 0.0398194
79 34 0.22357 0.220571 0.0364942
79 35 0.222949 0.220441 0.0333473
79 36 0.222378 0.220295 0.0303633
79 37 0.221853 0.220139 0.0275278
79 38 0.221375 0.219979 0.0248268
79 39 0.220942 0.219819 0.0222469
79 40 0.220551 0.219663 0.0197754
79 41 0.220202 0.219513 0.0173997
79 42 0.219894 0.219374 0.015108
79 43 0.219625 0.219246 0.0128887
79 44 0.219394 0.219132 0.0107307
79 45 0.219202 0.219032 0.0086231
79 46 0.219047 0.218949 0.00655522
79 47 0.218929 0.218882 0.00451663
79 48 0.218847 0.218833 0.00249704
79 49 0.218802 0.218802 0.000486261
79 50 0.218794 0.218788 -0.00152585
79 51 0.218822 0.218793 -0.00354944
79 52 0.218888 0.218816 -0.0055947
79 53 0.218991 0.218857 -0.00767191
79 54 0.219133 0.218914 -0.00979151
79 55 0.219314 0.218988 -0.0119641
79 56 0.219537 0.219077 -0.0142006
79 57 0.219801 0.21918 -0.0165122
79 58 0.220109 0.219295 -0.0189104
79 59 0.220462 0.219421 -0.0214071
79 60 0.220863 0.219554 -0.0240146
79 61 0.221314 0.219692 -0.0267458
79 62 0.221816 0.21983 -0.029614
79 63 0.222373 0.219966 -0.0326332
79 64 0.222988 0.220092 -0.0358179
79 65 0.223663 0.220204 -0.0391832
79 66 0.224402 0.220293 -0.0427449
79 67 0.225208 0.220351 -0.0465193
79 68 0.226085 0.220367 -0.0505236
79 69 0.227036 0.22033 -0.0547751
79 70 0.228066 0.220224 -0.0592919
79 71 0.229177 0.220033 -0.0640924
79 72 0.230374 0.219737 -0.0691949
